PolicyNum,Year,Premium,Deduct,BCcov,Freq,Fire5,NoClaimCredit,EntityType,AlarmCredit,BCClaim
130658,2007,38922,1000.0,51896529.0,0,0,0,5,4,0.0
130658,2008,41160,1000.0,56383773.0,1,0,1,5,4,2864.0
130658,2009,41379,1000.0,59114681.0,0,0,0,5,4,0.0
130658,2010,34839,1000.0,58065881.0,0,0,0,5,4,0.0
130660,2006,3788,500.0,5335416.0,0,0,0,5,4,0.0
130660,2007,3895,500.0,5646435.0,0,0,0,5,4,0.0
130660,2008,4094,500.0,5933634.0,0,0,1,5,4,0.0
130660,2009,3450,1000.0,6389788.0,0,0,1,5,4,0.0
130660,2010,3469,1000.0,6195835.0,0,0,1,5,4,0.0
130714,2006,108812,5000.0,226691664.0,1,1,0,5,3,123914.04
130714,2007,104970,5000.0,238569376.0,0,1,0,5,3,0.0
130714,2008,107809,5000.0,250720103.0,0,1,0,5,3,0.0
130714,2009,93438,5000.0,266964480.0,1,1,1,5,4,15000.0
130714,2010,108815,5000.0,310898670.0,10,1,0,5,4,79252.62
130716,2006,14466,5000.0,36165118.0,2,1,0,5,1,22772.5
130716,2007,15270,5000.0,38174233.0,0,1,0,5,1,0.0
130716,2008,16067,5000.0,40167547.0,0,1,0,5,1,0.0
130716,2009,14859,5000.0,42452331.0,0,1,1,5,1,0.0
130716,2010,14662,5000.0,40728381.0,0,1,1,5,4,0.0
130721,2006,19560,2500.0,45488458.0,0,1,0,5,4,0.0
130721,2007,19642,2500.0,47908280.0,0,1,0,5,4,0.0
130721,2008,19052,2500.0,45361918.0,0,1,1,5,4,0.0
130721,2009,18646,2500.0,49065787.0,1,1,1,5,4,15881.71
130721,2010,18173,2500.0,46596426.0,2,1,0,5,4,140244.37
130840,2006,9717,2500.0,10449010.0,0,0,0,5,2,0.0
130840,2007,9907,2500.0,11007957.0,0,0,0,5,2,0.0
130840,2008,10384,2500.0,11537789.0,0,0,1,5,2,0.0
130840,2009,9780,2500.0,12379408.0,0,0,1,5,2,0.0
130840,2010,9377,2500.0,12022636.0,0,0,1,5,2,0.0
130910,2006,41724,2500.0,54901088.0,0,0,0,5,2,0.0
130910,2007,37402,2500.0,58439549.0,1,0,0,5,2,25918.09
130910,2008,37567,5000.0,61584347.0,0,0,0,5,2,0.0
130910,2009,39379,5000.0,65631886.0,0,0,0,5,2,0.0
130910,2010,32992,5000.0,63446269.0,0,0,1,5,2,0.0
130911,2006,27022,10000.0,43583909.0,1,1,0,5,4,22500.0
130911,2007,26994,10000.0,45752712.0,0,1,0,5,4,0.0
130911,2008,27972,10000.0,48227961.0,1,1,0,5,4,71071.24
130911,2009,29359,5000.0,51506043.0,0,1,0,5,4,0.0
130911,2010,27877,5000.0,49778069.0,1,1,0,5,4,23119.45
130916,2006,12914,5000.0,25320920.0,0,1,0,5,3,0.0
130916,2007,13288,5000.0,26574648.0,1,1,0,5,3,17094.28
130916,2008,13997,5000.0,27994232.0,0,1,0,5,3,0.0
130916,2009,13075,5000.0,29716148.0,0,1,0,5,3,0.0
130916,2010,12942,5000.0,28761520.0,0,1,1,5,3,0.0
131050,2006,43630,2500.0,89041200.0,0,1,0,5,3,0.0
131050,2007,45368,2500.0,94517764.0,0,1,0,5,3,0.0
131050,2008,47067,2500.0,100143689.0,0,1,1,5,3,0.0
131050,2009,39475,2500.0,106687575.0,1,1,1,5,3,37837.34
131050,2010,42398,2500.0,103410070.0,0,1,0,5,4,0.0
131088,2006,21312,5000.0,54645037.0,0,1,0,5,4,0.0
131088,2007,21253,5000.0,57442713.0,0,1,0,5,4,0.0
131088,2008,22353,5000.0,60413295.0,0,1,1,5,4,0.0
131088,2009,20531,5000.0,64159007.0,0,1,1,5,4,0.0
131088,2010,19727,5000.0,61645191.0,0,1,1,5,4,0.0
131102,2006,8007,2500.0,15701006.0,0,0,0,5,1,0.0
131102,2007,8768,2500.0,16542249.0,0,0,0,5,1,0.0
131102,2008,9195,2500.0,17347492.0,0,0,1,5,2,0.0
131102,2009,8559,2500.0,18605335.0,0,0,1,5,2,0.0
131102,2010,8507,2500.0,18099985.0,0,0,1,5,2,0.0
131112,2006,38981,5000.0,74963888.0,1,1,0,5,4,1991.6
131112,2007,41806,5000.0,78880117.0,0,1,0,5,4,0.0
131112,2008,44303,5000.0,83589415.0,0,1,0,5,4,0.0
131112,2009,40664,5000.0,88397390.0,0,1,1,5,4,0.0
131112,2010,38083,5000.0,84628804.0,0,1,1,5,4,0.0
131155,2006,30521,1000.0,27250992.0,1,1,0,5,1,2032.62
131155,2007,30323,1000.0,28606345.0,0,1,0,5,1,0.0
131155,2008,31054,1000.0,30149186.0,0,1,0,5,1,0.0
131155,2009,28230,1000.0,32079305.0,1,1,1,5,1,2311.86
131155,2010,26997,1000.0,31029798.0,1,1,0,5,1,3000.0
131162,2006,17077,2500.0,32840550.0,0,0,0,5,1,0.0
131162,2007,14590,2500.0,28607117.0,2,0,0,5,1,7216.31
131162,2008,13818,2500.0,30038801.0,2,0,0,5,1,8108.36
131162,2009,12520,2500.0,32103224.0,0,0,0,5,3,0.0
131162,2010,11849,2500.0,31183304.0,0,0,0,5,3,0.0
131169,2006,18357,500.0,28682417.0,0,1,0,5,4,0.0
131169,2007,19836,500.0,30055121.0,0,1,0,5,4,0.0
131169,2008,20908,500.0,31679326.0,0,1,1,5,4,0.0
131169,2009,16913,1000.0,33826554.0,0,1,1,5,4,0.0
131169,2010,16349,1000.0,32695853.0,1,1,1,5,4,12604.16
131183,2006,20981,1000.0,34396288.0,2,0,0,5,4,10549.55
131183,2007,17216,1000.0,36630015.0,0,0,0,5,4,0.0
131183,2008,18914,1000.0,38602082.0,2,0,0,5,4,12604.42
131183,2009,19737,1000.0,41118968.0,0,0,0,5,4,0.0
131183,2010,16294,1000.0,39740963.0,0,0,0,5,4,0.0
131202,2006,8088,10000.0,22466682.0,0,0,0,5,4,0.0
131202,2007,8042,10000.0,23652659.0,0,0,0,5,4,0.0
131202,2008,8425,10000.0,24779402.0,0,0,1,5,4,0.0
131202,2009,7996,10000.0,26652815.0,0,0,1,5,4,0.0
131202,2010,7420,10000.0,25587959.0,0,0,1,5,4,0.0
131262,2006,13202,10000.0,38829081.0,2,1,0,5,4,52699.0
131262,2007,15085,10000.0,40770004.0,0,1,0,5,4,0.0
131262,2008,16340,10000.0,42997960.0,0,1,0,5,4,0.0
131262,2009,14019,10000.0,45220637.0,0,1,1,5,4,0.0
131262,2010,14435,10000.0,43743532.0,0,1,1,5,4,0.0
131295,2006,14260,2500.0,22281880.0,0,1,0,5,4,0.0
131295,2007,14735,2500.0,23388907.0,2,1,0,5,4,93433.27
131295,2008,15772,2500.0,24644380.0,0,1,0,5,4,0.0
131295,2009,14210,2500.0,25835502.0,0,1,0,5,4,0.0
131295,2010,13755,2500.0,25471781.0,0,1,1,5,4,0.0
131380,2006,43787,500.0,78190950.0,2,1,0,5,4,3756.06
131380,2007,40856,500.0,83379963.0,3,1,0,5,4,6797.11
131380,2008,50086,500.0,87869154.0,3,1,0,5,4,2829.59
131380,2009,48678,1000.0,93610987.0,2,1,0,5,4,11645.08
131380,2010,38792,1000.0,90213613.0,1,1,0,5,4,1500.0
131407,2006,19327,2500.0,47137865.0,1,1,0,5,4,3884.32
131407,2007,21770,2500.0,49476608.0,0,1,0,5,4,0.0
131407,2008,22944,2500.0,52145794.0,0,1,0,5,4,0.0
131407,2009,20562,2500.0,55575482.0,0,1,1,5,4,0.0
131407,2010,18793,2500.0,53695112.0,0,1,1,5,4,0.0
131411,2006,13139,500.0,15830735.0,0,0,0,5,4,0.0
131411,2007,11010,2500.0,16682127.0,0,0,0,5,4,0.0
131411,2008,11556,2500.0,17508946.0,0,0,1,5,4,0.0
131411,2009,10527,2500.0,18797460.0,0,0,1,5,4,0.0
131420,2006,13169,500.0,24847389.0,0,0,0,5,4,0.0
131420,2007,12681,500.0,26417614.0,0,0,0,5,4,0.0
131420,2008,18381,500.0,27850212.0,1,0,1,5,4,98176.51
131428,2006,16704,2500.0,36314661.0,1,1,0,5,1,6539.76
131428,2007,18336,2500.0,38198768.0,0,1,0,5,1,0.0
131428,2008,18110,2500.0,40243651.0,0,1,0,5,1,0.0
131428,2009,17509,2500.0,43774303.0,0,1,1,5,4,0.0
131428,2010,16868,2500.0,42169208.0,1,1,1,5,4,13493.2
131540,2006,29506,500.0,49176469.0,2,1,0,5,4,11954.16
131540,2007,28912,500.0,51628368.0,2,1,0,5,4,32691.06
131550,2006,13269,500.0,17930634.0,0,0,0,5,3,0.0
131550,2007,14165,500.0,18886789.0,0,0,0,5,3,0.0
131550,2008,14842,500.0,19788248.0,0,0,1,5,4,0.0
131550,2009,14416,500.0,21199559.0,0,0,1,5,4,0.0
131550,2010,14109,500.0,20749220.0,0,0,1,5,4,0.0
131638,2006,37652,2500.0,91834750.0,0,1,0,5,1,0.0
131638,2007,40488,2500.0,96398896.0,2,1,0,5,1,13744.29
131638,2008,42622,2500.0,101481683.0,0,1,0,5,1,0.0
131638,2009,34602,5000.0,108129423.0,1,1,0,5,4,40330.0
131638,2010,36463,5000.0,104178918.0,1,1,0,5,4,10458.0
131645,2006,15484,1000.0,29214590.0,0,0,0,5,4,0.0
131645,2007,16007,1000.0,30782440.0,1,0,0,5,4,6902.45
131645,2008,15824,1000.0,32295168.0,1,0,0,5,4,4284.86
131645,2009,14560,1000.0,34667387.0,1,0,0,5,4,66350.0
131645,2010,15182,1000.0,33737920.0,0,0,0,5,4,0.0
131736,2006,13189,1000.0,19115237.0,0,1,0,5,4,0.0
131736,2007,12416,1000.0,20353702.0,0,1,0,5,4,0.0
131736,2008,13523,1000.0,21464475.0,0,1,1,5,4,0.0
131750,2006,14593,500.0,20552577.0,2,0,0,5,1,718.9
131750,2007,15629,500.0,21707857.0,0,0,0,5,1,0.0
131750,2008,16599,500.0,23053697.0,0,0,0,5,1,0.0
131750,2009,16028,500.0,24658461.0,2,0,1,5,2,27953.36
131750,2010,15610,500.0,23650234.0,0,0,0,5,2,0.0
132009,2006,34594,500.0,33264273.0,1,1,0,5,4,1607.25
132009,2007,35744,500.0,35043986.0,1,1,0,5,4,851.74
132009,2008,35692,500.0,36796039.0,1,1,0,5,4,86404.55
132009,2009,34244,500.0,38914372.0,0,1,0,5,4,0.0
132009,2010,45454,500.0,51652776.0,2,1,0,5,4,6044.05
132016,2006,8262,1000.0,14494919.0,2,1,0,5,4,19212.1
132016,2007,8586,1000.0,15898817.0,0,1,0,5,4,0.0
132016,2008,8529,1000.0,16724469.0,0,1,0,5,4,0.0
132016,2009,7906,1000.0,17968609.0,0,1,1,5,4,0.0
132016,2010,7499,1000.0,17439278.0,0,1,1,5,4,0.0
132058,2006,31042,15000.0,91301898.0,0,0,0,5,4,0.0
132058,2007,28752,25000.0,95840587.0,0,0,0,5,4,0.0
132058,2008,30333,25000.0,101108015.0,0,0,1,5,4,0.0
132058,2009,26806,25000.0,107221588.0,0,0,1,5,4,0.0
132058,2010,25918,25000.0,103672969.0,0,0,1,5,4,0.0
132128,2006,10605,2500.0,26510439.0,1,1,0,5,3,1044.67
132128,2007,11471,2500.0,27979521.0,0,1,0,5,3,0.0
132128,2008,12022,2500.0,29321791.0,0,1,0,5,3,0.0
132128,2009,11319,2500.0,31441764.0,1,1,1,5,2,52500.0
132128,2010,10719,2500.0,30625096.0,1,1,0,5,2,14978.08
132136,2006,7627,5000.0,7703862.0,0,1,0,5,4,0.0
132136,2007,6592,5000.0,8138646.0,0,1,0,5,4,0.0
132136,2008,6622,5000.0,8599598.0,0,1,1,5,4,0.0
132136,2009,5857,5000.0,9151732.0,0,1,1,5,4,0.0
132136,2010,5564,5000.0,8693309.0,1,1,1,5,4,10960.0
132205,2006,5491,500.0,9805916.0,0,1,0,5,4,0.0
132205,2007,5777,500.0,10316917.0,2,1,0,5,4,7991.77
132205,2008,6036,500.0,10778152.0,0,1,0,5,4,0.0
132217,2006,29058,2500.0,64572626.0,0,1,0,5,1,0.0
132217,2007,28550,2500.0,67975345.0,0,1,0,5,1,0.0
132217,2008,29178,2500.0,71165728.0,0,1,1,5,2,0.0
132217,2009,25757,2500.0,75755445.0,0,1,1,5,2,0.0
132217,2010,26198,2500.0,72771641.0,0,1,1,5,2,0.0
132233,2006,13846,500.0,28845743.0,0,0,0,5,1,0.0
132233,2007,13383,500.0,31122354.0,2,0,0,5,1,2151.39
132233,2008,14426,500.0,32785648.0,2,0,0,5,1,12584.0
132233,2009,15120,500.0,34361599.0,2,0,0,5,1,4960.45
132233,2010,15111,500.0,36857042.0,3,0,0,5,4,4531.6
132296,2006,34209,1000.0,76021910.0,1,1,0,5,4,4755.0
132296,2007,36676,1000.0,79728337.0,3,1,0,5,4,19800.53
132296,2008,37000,1000.0,84090022.0,1,1,0,5,4,25112.1
132296,2009,34221,1000.0,90056078.0,1,1,0,5,4,8117.04
132296,2010,35747,1000.0,87187532.0,4,1,0,5,4,146070.88
132303,2006,52402,500.0,93574195.0,4,1,0,5,4,7319.86
132303,2007,53160,500.0,98444199.0,5,1,0,5,4,5950.44
132303,2008,45663,2500.0,103779430.0,0,1,0,5,4,0.0
132303,2009,34263,2500.0,114210958.0,2,1,0,5,4,4811.81
132303,2010,39332,2500.0,115681901.0,1,1,0,5,4,6995.0
132308,2006,16312,500.0,27647817.0,0,0,0,5,1,0.0
132308,2007,17467,500.0,29112130.0,2,0,0,5,1,5298.03
132308,2008,17991,500.0,30491394.0,0,0,0,5,1,0.0
132308,2009,17614,500.0,32619096.0,0,0,0,5,4,0.0
132308,2010,17198,500.0,31849759.0,1,0,1,5,4,2346.0
132420,2006,48441,25000.0,107644328.0,3,1,0,5,4,5682.8
132420,2007,45848,25000.0,114622180.0,4,1,0,5,4,3290.95
132420,2008,48395,25000.0,120987751.0,1,1,0,5,4,1962.5
132420,2009,41468,25000.0,129590401.0,1,1,0,5,4,2170.0
132420,2010,40092,25000.0,125290309.0,4,1,0,5,4,9000.0
132422,2006,2592,500.0,2399412.0,1,0,0,5,4,2619.34
132422,2007,2656,500.0,2529303.0,0,0,0,5,4,0.0
132422,2008,2805,500.0,2672126.0,0,0,0,5,2,0.0
132422,2009,2642,500.0,2752830.0,0,0,1,5,2,0.0
132422,2010,2579,500.0,2686074.0,0,0,1,5,2,0.0
132427,2006,37113,500.0,65110420.0,0,1,0,5,4,0.0
132427,2007,36971,500.0,68464687.0,2,1,0,5,4,3785.9
132427,2008,43340,500.0,72232925.0,3,1,0,5,4,7358.0
132427,2009,35331,1000.0,76804343.0,0,1,0,5,4,0.0
132427,2010,34600,1000.0,73619047.0,3,1,0,5,4,17604.91
132436,2006,18109,2500.0,45271084.0,2,1,0,5,4,76626.07
132436,2007,20907,2500.0,48619519.0,0,1,0,5,4,0.0
132436,2008,21777,2500.0,50644140.0,0,1,0,5,4,0.0
132436,2009,19388,2500.0,53859028.0,0,1,1,5,4,0.0
132436,2010,20156,2500.0,51682313.0,0,1,1,5,4,0.0
132485,2006,9562,500.0,21734122.0,0,1,0,5,1,0.0
132485,2007,9814,500.0,22821086.0,0,1,0,5,1,0.0
132485,2008,10327,500.0,24017563.0,0,1,1,5,1,0.0
132485,2009,9715,500.0,25564137.0,0,1,1,5,1,0.0
132485,2010,9613,500.0,24647169.0,2,1,1,5,1,4045.08
132527,2006,9527,500.0,16715327.0,2,0,0,5,1,11508.65
132527,2007,7774,500.0,15243024.0,0,0,0,5,3,0.0
132527,2008,8497,500.0,16031033.0,0,0,0,5,3,0.0
132527,2009,8967,500.0,16918439.0,0,0,1,5,3,0.0
132527,2010,6463,1000.0,16155002.0,0,0,1,5,3,0.0
132534,2006,7011,2500.0,14603731.0,0,1,0,5,1,0.0
132534,2007,7511,2500.0,15329069.0,0,1,0,5,1,0.0
132534,2008,7916,2500.0,16153820.0,0,1,1,5,1,0.0
132534,2009,7210,2500.0,17167094.0,0,1,1,5,4,0.0
132534,2010,7086,2500.0,16479654.0,1,1,1,5,4,14526.67
132635,2006,12014,5000.0,26118311.0,0,1,0,5,1,0.0
132635,2007,12528,5000.0,27236507.0,0,1,0,5,1,0.0
132635,2008,13239,5000.0,28779390.0,0,1,1,5,1,0.0
132635,2009,12312,5000.0,30778375.0,0,1,1,5,1,0.0
132635,2010,12177,5000.0,29700877.0,0,1,1,5,1,0.0
132646,2006,11524,500.0,24519686.0,1,0,0,5,2,2871.5
132646,2007,11914,500.0,25899283.0,0,0,0,5,2,0.0
132646,2008,12762,500.0,27153393.0,0,0,0,5,2,0.0
132646,2009,10494,1000.0,29153823.0,0,0,1,5,4,0.0
132646,2010,10146,1000.0,28179928.0,0,0,1,5,4,0.0
132702,2006,27762,2500.0,57838839.0,0,1,0,5,4,0.0
132702,2007,29792,2500.0,60799495.0,5,1,0,5,4,76039.03
132702,2008,31395,2500.0,64071075.0,5,1,0,5,4,13690.45
132702,2009,29332,2500.0,68213756.0,0,1,0,5,4,0.0
132702,2010,27698,2500.0,65947132.0,1,1,0,5,4,79953.22
132730,2006,9393,1000.0,13229971.0,0,0,0,5,4,0.0
132730,2007,9755,1000.0,13935850.0,2,0,0,5,4,46115.23
132730,2008,10350,1000.0,14785367.0,0,0,0,5,4,0.0
132730,2009,9460,1000.0,15509067.0,1,0,0,5,4,3542.15
132730,2010,9345,1000.0,15319364.0,4,0,0,5,4,5277.55
132732,2006,4288,5000.0,8750060.0,0,1,0,5,4,0.0
132732,2007,4427,5000.0,9223813.0,0,1,0,5,4,0.0
132732,2008,4663,5000.0,9712529.0,0,1,1,5,4,0.0
132732,2009,4285,5000.0,10202804.0,0,1,1,5,4,0.0
132732,2010,4261,5000.0,9909214.0,0,1,1,5,4,0.0
132737,2006,7905,1000.0,10541334.0,1,1,0,5,3,3108.13
132737,2007,8079,1000.0,11067691.0,2,1,0,5,3,17897.87
132737,2008,8158,1000.0,11654731.0,0,1,0,5,3,0.0
132737,2009,7301,1000.0,12169351.0,0,1,0,5,3,0.0
132737,2010,7104,1000.0,11839249.0,0,1,1,5,3,0.0
132798,2006,227297,500.0,463869637.0,58,1,0,5,4,123735.59
132798,2007,240753,500.0,512240744.0,38,1,0,5,4,55589.15
132798,2008,262345,500.0,546551426.0,55,1,0,5,4,83567.65
132798,2009,220310,1000.0,579759633.0,16,1,0,5,4,33775.73
132798,2010,216220,1000.0,569000541.0,16,1,0,5,4,54567.09
132805,2006,55497,1000.0,106725349.0,2,1,0,5,4,8870.1
132805,2007,54142,1000.0,112796597.0,2,1,0,5,4,2157.18
132805,2008,56085,1000.0,119328613.0,0,1,0,5,4,0.0
132805,2009,50857,1000.0,127141459.0,1,1,0,5,4,1725.96
132805,2010,60615,1000.0,121229369.0,1,1,0,5,4,23833.0
132828,2006,29796,2500.0,51371922.0,0,1,0,5,4,0.0
132828,2007,26557,2500.0,55326507.0,0,1,0,5,4,0.0
132828,2008,23323,2500.0,58306477.0,0,1,1,5,4,0.0
132828,2009,24497,2500.0,61243185.0,0,1,1,5,4,0.0
132828,2010,23042,2500.0,65835445.0,1,1,1,5,4,2374.22
132851,2006,13834,500.0,21960364.0,0,0,0,5,4,0.0
132851,2007,15097,500.0,23226073.0,1,0,0,5,4,2183.26
132851,2008,15897,500.0,24457051.0,1,0,0,5,4,2564.8
132851,2009,15509,500.0,26286091.0,0,0,0,5,4,0.0
132851,2010,15043,500.0,25072576.0,1,0,0,5,4,1035.0
132885,2006,35167,1000.0,37813305.0,4,1,0,5,3,25119.13
132885,2007,34072,1000.0,39618418.0,3,1,0,5,3,28998.25
132885,2008,35122,1000.0,41811649.0,2,1,0,5,4,9741.5
132885,2009,32003,1000.0,44449090.0,1,1,0,5,4,17739.04
132885,2010,31095,1000.0,43187754.0,1,1,0,5,4,5310.0
132898,2006,34130,50000.0,227535465.0,0,1,0,5,4,0.0
132898,2007,35937,50000.0,239579123.0,0,1,0,5,4,0.0
132898,2008,35353,50000.0,252513062.0,0,1,1,5,4,0.0
132898,2009,32136,50000.0,267805150.0,0,1,1,5,4,0.0
132898,2010,30850,50000.0,257086991.0,0,1,1,5,4,0.0
132899,2006,5634,5000.0,17071398.0,0,1,0,5,4,0.0
132899,2007,5558,5000.0,17929610.0,1,1,0,5,4,33227.38
132899,2008,5859,5000.0,18900553.0,0,1,0,5,3,0.0
132899,2009,5245,5000.0,20173565.0,0,1,0,5,4,0.0
132899,2010,5259,5000.0,19477777.0,0,1,1,5,4,0.0
132961,2006,6198,500.0,17708159.0,0,1,0,5,4,0.0
132961,2007,9494,500.0,18615394.0,0,1,0,5,4,0.0
132961,2008,10004,500.0,19616845.0,0,1,1,5,4,0.0
132961,2009,9823,500.0,21352867.0,1,1,1,5,4,21805.99
132961,2010,9710,500.0,20659698.0,0,1,0,5,4,0.0
133122,2006,6854,2500.0,12461410.0,0,1,0,5,4,0.0
133122,2007,7319,2500.0,13068185.0,0,1,0,5,4,0.0
133122,2008,7481,2500.0,13359576.0,0,1,1,5,4,0.0
133122,2009,6697,2500.0,14248621.0,0,1,1,5,4,0.0
133122,2010,6744,2500.0,13763252.0,2,1,1,5,4,12260.65
133171,2006,17540,1000.0,33095677.0,0,0,0,5,1,0.0
133171,2007,18860,1000.0,34925218.0,0,0,0,5,1,0.0
133171,2008,19051,1000.0,36635286.0,0,0,1,5,1,0.0
133171,2009,17321,1000.0,39364549.0,0,0,1,5,3,0.0
133171,2010,16811,1000.0,38205152.0,1,0,1,5,3,5149.04
133175,2006,30150,1000.0,62813642.0,1,1,0,5,4,6069.53
133175,2007,33628,500.0,65937765.0,3,1,0,5,4,27184.38
133175,2008,35461,500.0,69530928.0,0,1,0,5,4,0.0
133175,2009,34204,500.0,74356292.0,0,1,0,5,4,0.0
133175,2010,34435,500.0,71739967.0,2,1,1,5,4,6755.41
133304,2006,8987,500.0,20899798.0,0,0,0,5,4,0.0
133304,2007,12835,500.0,22128775.0,3,0,0,5,4,8925.99
133304,2008,13379,500.0,23065855.0,3,0,0,5,4,13653.0
133320,2006,20358,1000.0,40716952.0,2,1,0,5,4,6505.21
133320,2007,19320,2500.0,42932411.0,5,1,0,5,4,42288.33
133320,2008,20802,2500.0,45219482.0,1,1,0,5,4,19750.0
133320,2009,18948,2500.0,48586103.0,0,1,0,5,4,0.0
133320,2010,19277,2500.0,47019400.0,0,1,0,5,4,0.0
133339,2006,48401,1000.0,84913083.0,2,1,0,5,2,3193.65
133339,2007,44313,2500.0,98471289.0,1,1,0,5,2,56928.0
133339,2008,52924,1000.0,103772409.0,2,1,0,5,4,13398.32
133339,2009,47340,1000.0,110092609.0,1,1,0,5,4,1506.3
133339,2010,45520,1000.0,105862231.0,3,1,0,5,4,54345.56
133409,2006,25503,5000.0,51005439.0,0,0,0,5,4,0.0
133409,2007,25226,5000.0,53672171.0,1,0,0,5,4,46833.2
133409,2008,25896,5000.0,56296805.0,0,0,0,5,4,0.0
133409,2009,23184,5000.0,59447618.0,1,0,0,5,4,13000.0
133409,2010,21415,5000.0,57878607.0,0,0,0,5,4,0.0
133432,2006,45203,1000.0,100452095.0,3,1,0,5,4,11485.96
133432,2007,47641,1000.0,105865846.0,5,1,0,5,4,12883.26
133432,2008,47985,1000.0,111592848.0,4,1,0,5,4,1740.7
133432,2009,43826,1000.0,118447025.0,2,1,0,5,4,3569.5
133432,2010,43117,1000.0,113463525.0,2,1,0,5,4,199451.0
133437,2006,45356,5000.0,133398733.0,2,0,0,5,1,72445.9
133437,2007,42666,5000.0,142219922.0,3,0,0,5,1,144036.9
133437,2008,41909,5000.0,149676058.0,0,0,0,5,1,0.0
133437,2009,46010,5000.0,158654210.0,0,0,0,5,4,0.0
133437,2010,47847,5000.0,159487068.0,2,0,1,5,4,96209.19
133446,2006,40650,500.0,81298633.0,3,1,0,5,4,8292.4
133446,2007,41872,500.0,85455440.0,4,1,0,5,4,11439.04
133446,2008,43797,500.0,89381945.0,3,1,0,5,4,4677.2
133446,2009,34222,1000.0,92491443.0,4,1,0,5,4,2528.5
133446,2010,31089,1000.0,88824064.0,0,1,0,5,4,0.0
133484,2006,6518,1000.0,8690696.0,1,0,0,5,1,4154.98
133484,2007,6596,1000.0,9160550.0,0,0,0,5,1,0.0
133484,2008,6733,1000.0,9619154.0,0,0,0,5,1,0.0
133484,2009,6062,1000.0,10103357.0,0,0,1,5,4,0.0
133484,2010,6074,1000.0,9797489.0,0,0,1,5,4,0.0
133495,2006,33577,10000.0,104925831.0,0,1,0,5,4,0.0
133495,2007,32580,10000.0,108601203.0,0,1,0,5,4,0.0
133495,2008,36653,10000.0,114539371.0,0,1,1,5,4,0.0
133495,2009,29852,10000.0,119409029.0,1,1,1,5,4,750.0
133495,2010,32207,10000.0,115022261.0,0,1,0,5,4,0.0
133510,2006,13066,500.0,13754234.0,1,1,0,5,3,14941.33
133510,2007,12733,500.0,14635622.0,0,1,0,5,3,0.0
133510,2008,12963,500.0,15432410.0,0,1,0,5,3,0.0
133510,2009,13846,500.0,16482523.0,0,1,1,5,3,0.0
133510,2010,12253,500.0,15912131.0,1,1,1,5,3,1430.0
133528,2006,8145,5000.0,25450454.0,0,1,0,5,1,0.0
133528,2007,8553,5000.0,26726737.0,0,1,0,5,1,0.0
133528,2008,9005,5000.0,28141650.0,0,1,1,5,1,0.0
133528,2009,8397,5000.0,29993340.0,1,1,1,5,1,27909.77
133528,2010,7811,5000.0,28929987.0,1,1,0,5,1,101785.0
133532,2006,8296,500.0,12962836.0,0,1,0,5,4,0.0
133532,2007,7893,500.0,13607894.0,0,1,0,5,4,0.0
133532,2008,7658,500.0,14447453.0,0,1,1,5,4,0.0
133532,2009,7090,500.0,15411845.0,0,1,1,5,4,0.0
133532,2010,7566,500.0,16097148.0,0,1,1,5,4,0.0
133542,2006,3920,5000.0,9563332.0,0,1,0,5,2,0.0
133542,2007,4314,5000.0,10271777.0,0,1,0,5,2,0.0
133542,2008,4545,5000.0,10822289.0,1,1,1,5,2,9500.45
133542,2009,4140,5000.0,11502431.0,0,1,0,5,2,0.0
133542,2010,4117,5000.0,11126743.0,2,1,0,5,2,15000.0
133543,2006,9286,1000.0,15477431.0,0,1,0,5,2,0.0
133543,2007,9824,1000.0,16371892.0,2,1,0,5,2,14713.65
133543,2008,10009,1000.0,17255889.0,1,1,0,5,3,12698.65
133543,2009,9575,1000.0,18413452.0,1,1,0,5,3,4118.0
133543,2010,9247,1000.0,17780937.0,0,1,0,5,3,0.0
133549,2006,54297,15000.0,142885248.0,2,1,0,5,4,7500.0
133549,2007,56472,15000.0,152627610.0,0,1,0,5,4,0.0
133549,2008,58223,15000.0,161732006.0,0,1,0,5,4,0.0
133549,2009,49974,15000.0,172322907.0,0,1,1,5,4,0.0
133549,2010,53041,15000.0,171101451.0,2,1,1,5,4,184449.28
133633,2006,10035,500.0,21351213.0,0,1,0,5,4,0.0
133633,2007,10993,500.0,22434631.0,1,1,0,5,4,2335.4
133633,2008,11584,500.0,23640771.0,0,1,0,5,4,0.0
133633,2009,11070,500.0,25157925.0,0,1,0,5,4,0.0
133633,2010,8996,1000.0,24313017.0,0,1,1,5,4,0.0
133640,2006,13893,5000.0,34732722.0,0,1,0,5,4,0.0
133640,2007,12031,5000.0,36459148.0,0,1,0,5,4,0.0
133640,2008,13832,5000.0,38422368.0,0,1,1,5,4,0.0
133640,2009,12676,5000.0,40891491.0,0,1,1,5,4,0.0
133640,2010,12253,5000.0,39526605.0,0,1,1,5,4,0.0
133682,2006,35214,15000.0,100612970.0,0,1,0,5,4,0.0
133682,2007,40259,10000.0,105944566.0,0,1,0,5,4,0.0
133682,2008,42465,10000.0,111751962.0,0,1,1,5,4,0.0
133682,2009,40409,10000.0,118847761.0,0,1,1,5,4,0.0
133682,2010,37472,10000.0,113551855.0,0,1,1,5,4,0.0
133689,2006,11852,1000.0,24186836.0,4,1,0,5,4,12648.54
